SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount,
SO72321,1,13702,363,5/6/2023,5/16/2023,5/13/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72321,2,13702,480,5/6/2023,5/16/2023,5/13/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72322,1,21138,357,5/6/2023,5/16/2023,5/13/2023,6,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72322,2,21138,480,5/6/2023,5/16/2023,5/13/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72323,1,21037,568,5/6/2023,5/16/2023,5/13/2023,8,1,742.35,461.4448,742.35,59.388,18.5588,
SO72323,2,21037,530,5/6/2023,5/16/2023,5/13/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72323,3,21037,541,5/6/2023,5/16/2023,5/13/2023,8,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72323,4,21037,222,5/6/2023,5/16/2023,5/13/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72324,1,11242,573,5/6/2023,5/16/2023,5/13/2023,7,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72324,2,11242,214,5/6/2023,5/16/2023,5/13/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72325,1,22196,376,5/6/2023,5/16/2023,5/13/2023,9,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO72325,2,22196,484,5/6/2023,5/16/2023,5/13/2023,9,1,7.95,2.9733,7.95,0.636,0.1988,
SO72326,1,22197,378,5/6/2023,5/16/2023,5/13/2023,9,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO72326,2,22197,529,5/6/2023,5/16/2023,5/13/2023,9,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72326,3,22197,540,5/6/2023,5/16/2023,5/13/2023,9,1,32.6,12.1924,32.6,2.608,0.815,
SO72326,4,22197,487,5/6/2023,5/16/2023,5/13/2023,9,1,54.99,20.5663,54.99,4.3992,1.3748,
SO72326,5,22197,463,5/6/2023,5/16/2023,5/13/2023,9,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72327,1,22203,380,5/6/2023,5/16/2023,5/13/2023,9,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO72328,1,16031,581,5/6/2023,5/16/2023,5/13/2023,9,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO72329,1,22933,582,5/6/2023,5/16/2023,5/13/2023,9,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO72329,2,22933,217,5/6/2023,5/16/2023,5/13/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72330,1,26589,384,5/6/2023,5/16/2023,5/13/2023,9,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO72330,2,26589,489,5/6/2023,5/16/2023,5/13/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO72330,3,26589,225,5/6/2023,5/16/2023,5/13/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72331,1,17504,587,5/6/2023,5/16/2023,5/13/2023,9,1,769.49,419.7784,769.49,61.5592,19.2373,
SO72331,2,17504,478,5/6/2023,5/16/2023,5/13/2023,9,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72331,3,17504,477,5/6/2023,5/16/2023,5/13/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72332,1,26300,578,5/6/2023,5/16/2023,5/13/2023,4,1,1214.85,755.1508,1214.85,97.188,30.3713,
SO72332,2,26300,222,5/6/2023,5/16/2023,5/13/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72333,1,16176,353,5/6/2023,5/16/2023,5/13/2023,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72333,2,16176,214,5/6/2023,5/16/2023,5/13/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72334,1,16180,361,5/6/2023,5/16/2023,5/13/2023,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72334,2,16180,537,5/6/2023,5/16/2023,5/13/2023,9,1,35,13.09,35,2.8,0.875,
SO72334,3,16180,528,5/6/2023,5/16/2023,5/13/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72334,4,16180,480,5/6/2023,5/16/2023,5/13/2023,9,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72335,1,25365,572,5/6/2023,5/16/2023,5/13/2023,4,1,742.35,461.4448,742.35,59.388,18.5588,
SO72335,2,25365,479,5/6/2023,5/16/2023,5/13/2023,4,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72335,3,25365,467,5/6/2023,5/16/2023,5/13/2023,4,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72335,4,25365,477,5/6/2023,5/16/2023,5/13/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72336,1,28155,563,5/6/2023,5/16/2023,5/13/2023,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72337,1,28190,561,5/6/2023,5/16/2023,5/13/2023,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72337,2,28190,222,5/6/2023,5/16/2023,5/13/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72338,1,15905,561,5/6/2023,5/16/2023,5/13/2023,6,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72338,2,15905,479,5/6/2023,5/16/2023,5/13/2023,6,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72338,3,15905,477,5/6/2023,5/16/2023,5/13/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72339,1,24335,604,5/6/2023,5/16/2023,5/13/2023,1,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72339,2,24335,214,5/6/2023,5/16/2023,5/13/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72340,1,23880,605,5/6/2023,5/16/2023,5/13/2023,4,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72340,2,23880,477,5/6/2023,5/16/2023,5/13/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72340,3,23880,479,5/6/2023,5/16/2023,5/13/2023,4,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72341,1,29001,584,5/6/2023,5/16/2023,5/13/2023,6,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72341,2,29001,217,5/6/2023,5/16/2023,5/13/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72341,3,29001,231,5/6/2023,5/16/2023,5/13/2023,6,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72342,1,24330,604,5/6/2023,5/16/2023,5/13/2023,4,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72342,2,24330,222,5/6/2023,5/16/2023,5/13/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72343,1,23886,604,5/6/2023,5/16/2023,5/13/2023,4,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72343,2,23886,479,5/6/2023,5/16/2023,5/13/2023,4,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72343,3,23886,477,5/6/2023,5/16/2023,5/13/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72343,4,23886,225,5/6/2023,5/16/2023,5/13/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72344,1,22229,384,5/6/2023,5/16/2023,5/13/2023,4,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO72344,2,22229,539,5/6/2023,5/16/2023,5/13/2023,4,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72344,3,22229,480,5/6/2023,5/16/2023,5/13/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72345,1,22243,390,5/6/2023,5/16/2023,5/13/2023,1,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO72345,2,22243,234,5/6/2023,5/16/2023,5/13/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72346,1,20669,390,5/6/2023,5/16/2023,5/13/2023,6,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO72347,1,19008,583,5/6/2023,5/16/2023,5/13/2023,1,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO72347,2,19008,217,5/6/2023,5/16/2023,5/13/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72347,3,19008,463,5/6/2023,5/16/2023,5/13/2023,1,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72348,1,14732,582,5/6/2023,5/16/2023,5/13/2023,1,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO72348,2,14732,237,5/6/2023,5/16/2023,5/13/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72349,1,19293,582,5/6/2023,5/16/2023,5/13/2023,7,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO72349,2,19293,231,5/6/2023,5/16/2023,5/13/2023,7,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72350,1,25598,390,5/6/2023,5/16/2023,5/13/2023,10,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO72350,2,25598,529,5/6/2023,5/16/2023,5/13/2023,10,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72350,3,25598,539,5/6/2023,5/16/2023,5/13/2023,10,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72350,4,25598,480,5/6/2023,5/16/2023,5/13/2023,10,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72351,1,14713,605,5/6/2023,5/16/2023,5/13/2023,8,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72351,2,14713,479,5/6/2023,5/16/2023,5/13/2023,8,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72351,3,14713,477,5/6/2023,5/16/2023,5/13/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72351,4,14713,465,5/6/2023,5/16/2023,5/13/2023,8,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72352,1,28438,606,5/6/2023,5/16/2023,5/13/2023,10,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72352,2,28438,217,5/6/2023,5/16/2023,5/13/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72353,1,28477,584,5/6/2023,5/16/2023,5/13/2023,10,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72353,2,28477,479,5/6/2023,5/16/2023,5/13/2023,10,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72354,1,14163,606,5/6/2023,5/16/2023,5/13/2023,8,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72354,2,14163,538,5/6/2023,5/16/2023,5/13/2023,8,1,21.49,8.0373,21.49,1.7192,0.5373,
SO72354,3,14163,480,5/6/2023,5/16/2023,5/13/2023,8,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72354,4,14163,483,5/6/2023,5/16/2023,5/13/2023,8,1,120,44.88,120,9.6,3,
SO72355,1,11359,570,5/6/2023,5/16/2023,5/13/2023,9,1,742.35,461.4448,742.35,59.388,18.5588,
SO72355,2,11359,479,5/6/2023,5/16/2023,5/13/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72355,3,11359,477,5/6/2023,5/16/2023,5/13/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72355,4,11359,480,5/6/2023,5/16/2023,5/13/2023,9,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72356,1,15127,585,5/6/2023,5/16/2023,5/13/2023,9,1,742.35,461.4448,742.35,59.388,18.5588,
SO72356,2,15127,530,5/6/2023,5/16/2023,5/13/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72356,3,15127,541,5/6/2023,5/16/2023,5/13/2023,9,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72357,1,27987,584,5/6/2023,5/16/2023,5/13/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72357,2,27987,479,5/6/2023,5/16/2023,5/13/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72357,3,27987,477,5/6/2023,5/16/2023,5/13/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72358,1,14039,561,5/7/2023,5/17/2023,5/14/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72358,2,14039,222,5/7/2023,5/17/2023,5/14/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72359,1,14319,529,5/7/2023,5/17/2023,5/14/2023,9,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72359,2,14319,539,5/7/2023,5/17/2023,5/14/2023,9,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72359,3,14319,222,5/7/2023,5/17/2023,5/14/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72360,1,21182,536,5/7/2023,5/17/2023,5/14/2023,9,1,29.99,11.2163,29.99,2.3992,0.7498,
SO72360,2,21182,480,5/7/2023,5/17/2023,5/14/2023,9,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72361,1,17731,538,5/7/2023,5/17/2023,5/14/2023,9,1,21.49,8.0373,21.49,1.7192,0.5373,
SO72361,2,17731,480,5/7/2023,5/17/2023,5/14/2023,9,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72362,1,26426,474,5/7/2023,5/17/2023,5/14/2023,9,1,69.99,26.1763,69.99,5.5992,1.7498,
SO72363,1,15727,217,5/7/2023,5/17/2023,5/14/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72364,1,18715,489,5/7/2023,5/17/2023,5/14/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO72365,1,13666,353,5/7/2023,5/17/2023,5/14/2023,8,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72365,2,13666,480,5/7/2023,5/17/2023,5/14/2023,8,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72366,1,17097,587,5/7/2023,5/17/2023,5/14/2023,10,1,769.49,419.7784,769.49,61.5592,19.2373,
SO72366,2,17097,528,5/7/2023,5/17/2023,5/14/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72366,3,17097,536,5/7/2023,5/17/2023,5/14/2023,10,1,29.99,11.2163,29.99,2.3992,0.7498,
SO72366,4,17097,217,5/7/2023,5/17/2023,5/14/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72367,1,25777,363,5/7/2023,5/17/2023,5/14/2023,7,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72367,2,25777,478,5/7/2023,5/17/2023,5/14/2023,7,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72367,3,25777,477,5/7/2023,5/17/2023,5/14/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72368,1,20564,355,5/7/2023,5/17/2023,5/14/2023,10,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72368,2,20564,528,5/7/2023,5/17/2023,5/14/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72368,3,20564,537,5/7/2023,5/17/2023,5/14/2023,10,1,35,13.09,35,2.8,0.875,
SO72369,1,29211,529,5/7/2023,5/17/2023,5/14/2023,1,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72369,2,29211,539,5/7/2023,5/17/2023,5/14/2023,1,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72369,3,29211,480,5/7/2023,5/17/2023,5/14/2023,1,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72370,1,11711,529,5/7/2023,5/17/2023,5/14/2023,6,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72370,2,11711,538,5/7/2023,5/17/2023,5/14/2023,6,1,21.49,8.0373,21.49,1.7192,0.5373,
SO72370,3,11711,214,5/7/2023,5/17/2023,5/14/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72371,1,11131,528,5/7/2023,5/17/2023,5/14/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72371,2,11131,535,5/7/2023,5/17/2023,5/14/2023,6,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72372,1,21154,478,5/7/2023,5/17/2023,5/14/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72372,2,21154,477,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72372,3,21154,217,5/7/2023,5/17/2023,5/14/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72372,4,21154,465,5/7/2023,5/17/2023,5/14/2023,4,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72373,1,21705,477,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72373,2,21705,478,5/7/2023,5/17/2023,5/14/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72373,3,21705,217,5/7/2023,5/17/2023,5/14/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72374,1,17687,477,5/7/2023,5/17/2023,5/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72374,2,17687,217,5/7/2023,5/17/2023,5/14/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72375,1,17132,477,5/7/2023,5/17/2023,5/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72376,1,21752,528,5/7/2023,5/17/2023,5/14/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72376,2,21752,480,5/7/2023,5/17/2023,5/14/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72377,1,16749,528,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72377,2,16749,485,5/7/2023,5/17/2023,5/14/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72377,3,16749,217,5/7/2023,5/17/2023,5/14/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72378,1,15190,528,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72378,2,15190,214,5/7/2023,5/17/2023,5/14/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72378,3,15190,237,5/7/2023,5/17/2023,5/14/2023,4,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72378,4,15190,225,5/7/2023,5/17/2023,5/14/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72379,1,21306,528,5/7/2023,5/17/2023,5/14/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72380,1,14493,528,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72380,2,14493,478,5/7/2023,5/17/2023,5/14/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72380,3,14493,477,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72380,4,14493,214,5/7/2023,5/17/2023,5/14/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72381,1,14784,474,5/7/2023,5/17/2023,5/14/2023,10,1,69.99,26.1763,69.99,5.5992,1.7498,
SO72381,2,14784,228,5/7/2023,5/17/2023,5/14/2023,10,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72382,1,29395,477,5/7/2023,5/17/2023,5/14/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72382,2,29395,479,5/7/2023,5/17/2023,5/14/2023,7,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72383,1,21009,477,5/7/2023,5/17/2023,5/14/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72383,2,21009,217,5/7/2023,5/17/2023,5/14/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72384,1,22829,477,5/7/2023,5/17/2023,5/14/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72385,1,29470,538,5/7/2023,5/17/2023,5/14/2023,7,1,21.49,8.0373,21.49,1.7192,0.5373,
SO72385,2,29470,529,5/7/2023,5/17/2023,5/14/2023,7,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72385,3,29470,222,5/7/2023,5/17/2023,5/14/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72386,1,26993,529,5/7/2023,5/17/2023,5/14/2023,10,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72386,2,26993,222,5/7/2023,5/17/2023,5/14/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72387,1,11566,529,5/7/2023,5/17/2023,5/14/2023,7,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72387,2,11566,538,5/7/2023,5/17/2023,5/14/2023,7,1,21.49,8.0373,21.49,1.7192,0.5373,
SO72388,1,25143,530,5/7/2023,5/17/2023,5/14/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72388,2,25143,214,5/7/2023,5/17/2023,5/14/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72389,1,13798,541,5/7/2023,5/17/2023,5/14/2023,10,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72389,2,13798,530,5/7/2023,5/17/2023,5/14/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72389,3,13798,480,5/7/2023,5/17/2023,5/14/2023,10,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72390,1,11974,537,5/7/2023,5/17/2023,5/14/2023,4,1,35,13.09,35,2.8,0.875,
SO72390,2,11974,528,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72390,3,11974,217,5/7/2023,5/17/2023,5/14/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72391,1,11851,537,5/7/2023,5/17/2023,5/14/2023,4,1,35,13.09,35,2.8,0.875,
SO72392,1,11857,528,5/7/2023,5/17/2023,5/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72392,2,11857,537,5/7/2023,5/17/2023,5/14/2023,1,1,35,13.09,35,2.8,0.875,
SO72392,3,11857,214,5/7/2023,5/17/2023,5/14/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72393,1,16876,485,5/7/2023,5/17/2023,5/14/2023,6,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72393,2,16876,217,5/7/2023,5/17/2023,5/14/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72393,3,16876,234,5/7/2023,5/17/2023,5/14/2023,6,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72394,1,12257,237,5/7/2023,5/17/2023,5/14/2023,8,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72395,1,20658,374,5/7/2023,5/17/2023,5/14/2023,4,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO72395,2,20658,479,5/7/2023,5/17/2023,5/14/2023,4,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72395,3,20658,477,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72396,1,16216,593,5/7/2023,5/17/2023,5/14/2023,1,1,564.99,308.2179,564.99,45.1992,14.1248,
SO72396,2,16216,535,5/7/2023,5/17/2023,5/14/2023,1,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72396,3,16216,467,5/7/2023,5/17/2023,5/14/2023,1,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72397,1,22732,597,5/7/2023,5/17/2023,5/14/2023,6,1,539.99,294.5797,539.99,43.1992,13.4998,
SO72397,2,22732,478,5/7/2023,5/17/2023,5/14/2023,6,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72397,3,22732,477,5/7/2023,5/17/2023,5/14/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72398,1,14025,597,5/7/2023,5/17/2023,5/14/2023,1,1,539.99,294.5797,539.99,43.1992,13.4998,
SO72398,2,14025,485,5/7/2023,5/17/2023,5/14/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72398,3,14025,478,5/7/2023,5/17/2023,5/14/2023,1,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72398,4,14025,477,5/7/2023,5/17/2023,5/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72398,5,14025,482,5/7/2023,5/17/2023,5/14/2023,1,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72399,1,18850,361,5/7/2023,5/17/2023,5/14/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72399,2,18850,485,5/7/2023,5/17/2023,5/14/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72399,3,18850,214,5/7/2023,5/17/2023,5/14/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72399,4,18850,465,5/7/2023,5/17/2023,5/14/2023,4,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72400,1,18864,361,5/7/2023,5/17/2023,5/14/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72400,2,18864,485,5/7/2023,5/17/2023,5/14/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72400,3,18864,478,5/7/2023,5/17/2023,5/14/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72400,4,18864,477,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72401,1,18819,363,5/7/2023,5/17/2023,5/14/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72401,2,18819,477,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72401,3,18819,478,5/7/2023,5/17/2023,5/14/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72401,4,18819,217,5/7/2023,5/17/2023,5/14/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72402,1,18560,363,5/7/2023,5/17/2023,5/14/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72402,2,18560,485,5/7/2023,5/17/2023,5/14/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72402,3,18560,234,5/7/2023,5/17/2023,5/14/2023,4,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72403,1,13733,359,5/7/2023,5/17/2023,5/14/2023,1,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72403,2,13733,485,5/7/2023,5/17/2023,5/14/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72403,3,13733,487,5/7/2023,5/17/2023,5/14/2023,1,1,54.99,20.5663,54.99,4.3992,1.3748,
SO72404,1,18611,357,5/7/2023,5/17/2023,5/14/2023,1,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72404,2,18611,485,5/7/2023,5/17/2023,5/14/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72404,3,18611,478,5/7/2023,5/17/2023,5/14/2023,1,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72404,4,18611,477,5/7/2023,5/17/2023,5/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72404,5,18611,222,5/7/2023,5/17/2023,5/14/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72405,1,15506,589,5/7/2023,5/17/2023,5/14/2023,4,1,769.49,419.7784,769.49,61.5592,19.2373,
SO72406,1,18528,361,5/7/2023,5/17/2023,5/14/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72406,2,18528,485,5/7/2023,5/17/2023,5/14/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72406,3,18528,478,5/7/2023,5/17/2023,5/14/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72406,4,18528,477,5/7/2023,5/17/2023,5/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72406,5,18528,237,5/7/2023,5/17/2023,5/14/2023,4,1,49.99,38.4923,49.99,3.9992,1.2498,
